frame_id,video_id,synthetic_class,variant,image_path
001-001_25286,001-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_25286.png
001-001_25286,001-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_25286.png
001-001_25399,001-001,1,clean,data/e05_synthetic/clean/001-001_25399.png
001-001_25399,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_25399.png
001-001_25399,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_25399.png
001-001_25399,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_25399.png
001-001_25399,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_25399.png
001-001_25647,001-001,1,clean,data/e05_synthetic/clean/001-001_25647.png
001-001_25647,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_25647.png
001-001_25647,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_25647.png
001-001_25647,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_25647.png
001-001_25647,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_25647.png
001-001_26102,001-001,2,clean,data/e05_synthetic/clean/001-001_26102.png
001-001_26102,001-001,2,pattern_noise,data/e05_synthetic/pattern_noise/001-001_26102.png
001-001_26102,001-001,2,color_shift,data/e05_synthetic/color_shift/001-001_26102.png
001-001_26102,001-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_26102.png
001-001_26102,001-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_26102.png
001-001_26361,001-001,1,clean,data/e05_synthetic/clean/001-001_26361.png
001-001_26361,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_26361.png
001-001_26361,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_26361.png
001-001_26361,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_26361.png
001-001_26361,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_26361.png
001-001_26683,001-001,1,clean,data/e05_synthetic/clean/001-001_26683.png
001-001_26683,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_26683.png
001-001_26683,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_26683.png
001-001_26683,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_26683.png
001-001_26683,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_26683.png
001-001_26708,001-001,2,clean,data/e05_synthetic/clean/001-001_26708.png
001-001_26708,001-001,2,pattern_noise,data/e05_synthetic/pattern_noise/001-001_26708.png
001-001_26708,001-001,2,color_shift,data/e05_synthetic/color_shift/001-001_26708.png
001-001_26708,001-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_26708.png
001-001_26708,001-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_26708.png
001-001_26791,001-001,0,clean,data/e05_synthetic/clean/001-001_26791.png
001-001_26791,001-001,0,pattern_noise,data/e05_synthetic/pattern_noise/001-001_26791.png
001-001_26791,001-001,0,color_shift,data/e05_synthetic/color_shift/001-001_26791.png
001-001_26791,001-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_26791.png
001-001_26791,001-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_26791.png
001-001_26946,001-001,1,clean,data/e05_synthetic/clean/001-001_26946.png
001-001_26946,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_26946.png
001-001_26946,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_26946.png
001-001_26946,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_26946.png
001-001_26946,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_26946.png
001-001_27112,001-001,3,clean,data/e05_synthetic/clean/001-001_27112.png
001-001_27112,001-001,3,pattern_noise,data/e05_synthetic/pattern_noise/001-001_27112.png
001-001_27112,001-001,3,color_shift,data/e05_synthetic/color_shift/001-001_27112.png
001-001_27112,001-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_27112.png
001-001_27112,001-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_27112.png
001-001_27119,001-001,1,clean,data/e05_synthetic/clean/001-001_27119.png
001-001_27119,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_27119.png
001-001_27119,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_27119.png
001-001_27119,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_27119.png
001-001_27119,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_27119.png
001-001_27538,001-001,3,clean,data/e05_synthetic/clean/001-001_27538.png
001-001_27538,001-001,3,pattern_noise,data/e05_synthetic/pattern_noise/001-001_27538.png
001-001_27538,001-001,3,color_shift,data/e05_synthetic/color_shift/001-001_27538.png
001-001_27538,001-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_27538.png
001-001_27538,001-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_27538.png
001-001_27573,001-001,2,clean,data/e05_synthetic/clean/001-001_27573.png
001-001_27573,001-001,2,pattern_noise,data/e05_synthetic/pattern_noise/001-001_27573.png
001-001_27573,001-001,2,color_shift,data/e05_synthetic/color_shift/001-001_27573.png
001-001_27573,001-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_27573.png
001-001_27573,001-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_27573.png
001-001_27996,001-001,3,clean,data/e05_synthetic/clean/001-001_27996.png
001-001_27996,001-001,3,pattern_noise,data/e05_synthetic/pattern_noise/001-001_27996.png
001-001_27996,001-001,3,color_shift,data/e05_synthetic/color_shift/001-001_27996.png
001-001_27996,001-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_27996.png
001-001_27996,001-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_27996.png
001-001_28017,001-001,3,clean,data/e05_synthetic/clean/001-001_28017.png
001-001_28017,001-001,3,pattern_noise,data/e05_synthetic/pattern_noise/001-001_28017.png
001-001_28017,001-001,3,color_shift,data/e05_synthetic/color_shift/001-001_28017.png
001-001_28017,001-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_28017.png
001-001_28017,001-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_28017.png
001-001_28252,001-001,0,clean,data/e05_synthetic/clean/001-001_28252.png
001-001_28252,001-001,0,pattern_noise,data/e05_synthetic/pattern_noise/001-001_28252.png
001-001_28252,001-001,0,color_shift,data/e05_synthetic/color_shift/001-001_28252.png
001-001_28252,001-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_28252.png
001-001_28252,001-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_28252.png
001-001_28314,001-001,1,clean,data/e05_synthetic/clean/001-001_28314.png
001-001_28314,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_28314.png
001-001_28314,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_28314.png
001-001_28314,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_28314.png
001-001_28314,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_28314.png
001-001_28317,001-001,3,clean,data/e05_synthetic/clean/001-001_28317.png
001-001_28317,001-001,3,pattern_noise,data/e05_synthetic/pattern_noise/001-001_28317.png
001-001_28317,001-001,3,color_shift,data/e05_synthetic/color_shift/001-001_28317.png
001-001_28317,001-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_28317.png
001-001_28317,001-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_28317.png
001-001_28344,001-001,0,clean,data/e05_synthetic/clean/001-001_28344.png
001-001_28344,001-001,0,pattern_noise,data/e05_synthetic/pattern_noise/001-001_28344.png
001-001_28344,001-001,0,color_shift,data/e05_synthetic/color_shift/001-001_28344.png
001-001_28344,001-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_28344.png
001-001_28344,001-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_28344.png
001-001_28429,001-001,0,clean,data/e05_synthetic/clean/001-001_28429.png
001-001_28429,001-001,0,pattern_noise,data/e05_synthetic/pattern_noise/001-001_28429.png
001-001_28429,001-001,0,color_shift,data/e05_synthetic/color_shift/001-001_28429.png
001-001_28429,001-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_28429.png
001-001_28429,001-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_28429.png
001-001_28669,001-001,3,clean,data/e05_synthetic/clean/001-001_28669.png
001-001_28669,001-001,3,pattern_noise,data/e05_synthetic/pattern_noise/001-001_28669.png
001-001_28669,001-001,3,color_shift,data/e05_synthetic/color_shift/001-001_28669.png
001-001_28669,001-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_28669.png
001-001_28669,001-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_28669.png
001-001_28721,001-001,2,clean,data/e05_synthetic/clean/001-001_28721.png
001-001_28721,001-001,2,pattern_noise,data/e05_synthetic/pattern_noise/001-001_28721.png
001-001_28721,001-001,2,color_shift,data/e05_synthetic/color_shift/001-001_28721.png
001-001_28721,001-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_28721.png
001-001_28721,001-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_28721.png
001-001_28751,001-001,0,clean,data/e05_synthetic/clean/001-001_28751.png
001-001_28751,001-001,0,pattern_noise,data/e05_synthetic/pattern_noise/001-001_28751.png
001-001_28751,001-001,0,color_shift,data/e05_synthetic/color_shift/001-001_28751.png
001-001_28751,001-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_28751.png
001-001_28751,001-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_28751.png
001-001_28919,001-001,1,clean,data/e05_synthetic/clean/001-001_28919.png
001-001_28919,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_28919.png
001-001_28919,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_28919.png
001-001_28919,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_28919.png
001-001_28919,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_28919.png
001-001_28990,001-001,3,clean,data/e05_synthetic/clean/001-001_28990.png
001-001_28990,001-001,3,pattern_noise,data/e05_synthetic/pattern_noise/001-001_28990.png
001-001_28990,001-001,3,color_shift,data/e05_synthetic/color_shift/001-001_28990.png
001-001_28990,001-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_28990.png
001-001_28990,001-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_28990.png
001-001_29089,001-001,1,clean,data/e05_synthetic/clean/001-001_29089.png
001-001_29089,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_29089.png
001-001_29089,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_29089.png
001-001_29089,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_29089.png
001-001_29089,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_29089.png
001-001_29332,001-001,1,clean,data/e05_synthetic/clean/001-001_29332.png
001-001_29332,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_29332.png
001-001_29332,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_29332.png
001-001_29332,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_29332.png
001-001_29332,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_29332.png
001-001_29369,001-001,2,clean,data/e05_synthetic/clean/001-001_29369.png
001-001_29369,001-001,2,pattern_noise,data/e05_synthetic/pattern_noise/001-001_29369.png
001-001_29369,001-001,2,color_shift,data/e05_synthetic/color_shift/001-001_29369.png
001-001_29369,001-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_29369.png
001-001_29369,001-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_29369.png
001-001_29416,001-001,0,clean,data/e05_synthetic/clean/001-001_29416.png
001-001_29416,001-001,0,pattern_noise,data/e05_synthetic/pattern_noise/001-001_29416.png
001-001_29416,001-001,0,color_shift,data/e05_synthetic/color_shift/001-001_29416.png
001-001_29416,001-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_29416.png
001-001_29416,001-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_29416.png
001-001_29740,001-001,1,clean,data/e05_synthetic/clean/001-001_29740.png
001-001_29740,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_29740.png
001-001_29740,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_29740.png
001-001_29740,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_29740.png
001-001_29740,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_29740.png
001-001_29763,001-001,0,clean,data/e05_synthetic/clean/001-001_29763.png
001-001_29763,001-001,0,pattern_noise,data/e05_synthetic/pattern_noise/001-001_29763.png
001-001_29763,001-001,0,color_shift,data/e05_synthetic/color_shift/001-001_29763.png
001-001_29763,001-001,0,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_29763.png
001-001_29763,001-001,0,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_29763.png
001-001_29881,001-001,2,clean,data/e05_synthetic/clean/001-001_29881.png
001-001_29881,001-001,2,pattern_noise,data/e05_synthetic/pattern_noise/001-001_29881.png
001-001_29881,001-001,2,color_shift,data/e05_synthetic/color_shift/001-001_29881.png
001-001_29881,001-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_29881.png
001-001_29881,001-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_29881.png
001-001_29936,001-001,3,clean,data/e05_synthetic/clean/001-001_29936.png
001-001_29936,001-001,3,pattern_noise,data/e05_synthetic/pattern_noise/001-001_29936.png
001-001_29936,001-001,3,color_shift,data/e05_synthetic/color_shift/001-001_29936.png
001-001_29936,001-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_29936.png
001-001_29936,001-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_29936.png
001-001_30033,001-001,1,clean,data/e05_synthetic/clean/001-001_30033.png
001-001_30033,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_30033.png
001-001_30033,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_30033.png
001-001_30033,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_30033.png
001-001_30033,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_30033.png
001-001_30060,001-001,1,clean,data/e05_synthetic/clean/001-001_30060.png
001-001_30060,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_30060.png
001-001_30060,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_30060.png
001-001_30060,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_30060.png
001-001_30060,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_30060.png
001-001_30113,001-001,1,clean,data/e05_synthetic/clean/001-001_30113.png
001-001_30113,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_30113.png
001-001_30113,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_30113.png
001-001_30113,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_30113.png
001-001_30113,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_30113.png
001-001_30162,001-001,3,clean,data/e05_synthetic/clean/001-001_30162.png
001-001_30162,001-001,3,pattern_noise,data/e05_synthetic/pattern_noise/001-001_30162.png
001-001_30162,001-001,3,color_shift,data/e05_synthetic/color_shift/001-001_30162.png
001-001_30162,001-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_30162.png
001-001_30162,001-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_30162.png
001-001_30179,001-001,1,clean,data/e05_synthetic/clean/001-001_30179.png
001-001_30179,001-001,1,pattern_noise,data/e05_synthetic/pattern_noise/001-001_30179.png
001-001_30179,001-001,1,color_shift,data/e05_synthetic/color_shift/001-001_30179.png
001-001_30179,001-001,1,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_30179.png
001-001_30179,001-001,1,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_30179.png
001-001_30199,001-001,2,clean,data/e05_synthetic/clean/001-001_30199.png
001-001_30199,001-001,2,pattern_noise,data/e05_synthetic/pattern_noise/001-001_30199.png
001-001_30199,001-001,2,color_shift,data/e05_synthetic/color_shift/001-001_30199.png
001-001_30199,001-001,2,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_30199.png
001-001_30199,001-001,2,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_30199.png
001-001_30203,001-001,3,clean,data/e05_synthetic/clean/001-001_30203.png
001-001_30203,001-001,3,pattern_noise,data/e05_synthetic/pattern_noise/001-001_30203.png
001-001_30203,001-001,3,color_shift,data/e05_synthetic/color_shift/001-001_30203.png
001-001_30203,001-001,3,pattern_noise_jitter,data/e05_synthetic/pattern_noise_jitter/001-001_30203.png
001-001_30203,001-001,3,color_shift_jitter,data/e05_synthetic/color_shift_jitter/001-001_30203.png
002-004_10624,002-004,3,clean,data/e05_synthetic/clean/002-004_10624.png
